account_id,timestamp,text,url,hashtags,reply_to,repost_of,platform
organic_016,2026-03-25T04:57:09.226207+00:00,Beautiful sunset today,,,,,synthetic
organic_001,2026-03-25T05:43:10.809274+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_03,2026-03-25T05:54:40.597335+00:00,Wake up and share this with everyone you know,https://realfacts.blog/post/5972,,,,synthetic
coord_g1_01,2026-03-25T05:55:07.068872+00:00,This is really important please share widely,https://freedomdaily.org/expose/5549,,,,synthetic
coord_g1_00,2026-03-25T05:55:31.196985+00:00,Open borders are destroying our communities,,"technologytruth,resist,sharetruth",,,synthetic
coord_g1_02,2026-03-25T05:59:48.896265+00:00,Crime rates skyrocketing in border states,https://truthnews247.com/article/6781,,,,synthetic
coord_g1_01,2026-03-25T06:41:50.949745+00:00,This is really important please share widely,,resist,,,synthetic
organic_015,2026-03-25T06:49:49.262094+00:00,Congratulations to the team!,,,,,synthetic
organic_002,2026-03-25T07:18:04.644376+00:00,Beautiful sunset today,,,,,synthetic
organic_001,2026-03-25T07:23:10.781741+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_002,2026-03-25T08:15:13.736459+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_001,2026-03-25T08:21:37.415750+00:00,Can't wait for the weekend,,,,,synthetic
organic_010,2026-03-25T08:28:56.700346+00:00,New album is fire honestly,,life,,,synthetic
organic_007,2026-03-25T08:49:53.939409+00:00,This recipe turned out amazing,,,,,synthetic
organic_015,2026-03-25T09:03:23.540924+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g1_03,2026-03-25T09:48:45.962204+00:00,Crime rates skyrocketing in border states,,,,,synthetic
organic_015,2026-03-25T09:55:59.907669+00:00,New album is fire honestly,,,,,synthetic
coord_g1_03,2026-03-25T10:02:27.346510+00:00,Something big is about to happen stay alert,,,,,synthetic
organic_018,2026-03-25T10:08:27.183755+00:00,Looking forward to vacation next month,,,,,synthetic
organic_006,2026-03-25T10:12:44.564935+00:00,Trying a new workout routine this week,,,,,synthetic
organic_010,2026-03-25T10:17:11.838343+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_006,2026-03-25T10:19:57.633094+00:00,Beautiful sunset today,,,,,synthetic
organic_016,2026-03-25T10:30:43.823540+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_008,2026-03-25T10:45:02.283066+00:00,Monday mood: need more coffee,,,,,synthetic
organic_012,2026-03-25T10:58:12.949052+00:00,This recipe turned out amazing,,,,,synthetic
organic_013,2026-03-25T11:08:03.047676+00:00,Beautiful sunset today,,,,,synthetic
organic_018,2026-03-25T11:15:58.588943+00:00,Just finished reading a great book,,,,,synthetic
organic_003,2026-03-25T11:36:11.448837+00:00,This weather is perfect for a hike,,mood,,,synthetic
organic_008,2026-03-25T11:41:20.623518+00:00,Looking forward to vacation next month,,life,,,synthetic
coord_g1_01,2026-03-25T12:14:54.707309+00:00,Open borders are destroying our communities,,,,,synthetic
organic_011,2026-03-25T12:53:11.293182+00:00,This recipe turned out amazing,,,,,synthetic
organic_002,2026-03-25T13:02:08.268319+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_009,2026-03-25T13:18:24.930514+00:00,New album is fire honestly,,,,,synthetic
coord_g1_01,2026-03-25T13:37:34.980219+00:00,Something big is about to happen stay alert,https://truthnews247.com/article/7410,"technologytruth,immigrationtruth,sharetruth",coord_g1_00,,synthetic
coord_g1_02,2026-03-25T13:38:39.975368+00:00,Millions of illegals flooding in and nobody cares,,"resist,technologytruth,sharetruth",,,synthetic
coord_g1_03,2026-03-25T13:38:51.204809+00:00,Something big is about to happen stay alert,,"sharetruth,sharetruth,technologytruth",,,synthetic
coord_g1_00,2026-03-25T13:40:50.704651+00:00,Something big is about to happen stay alert,https://realfacts.blog/post/3327,"sharetruth,technologytruth,sharetruth",,,synthetic
organic_009,2026-03-25T13:50:41.795357+00:00,This weather is perfect for a hike,,,,,synthetic
organic_018,2026-03-25T14:05:15.689684+00:00,This recipe turned out amazing,,,,,synthetic
organic_001,2026-03-25T14:29:24.830041+00:00,This weather is perfect for a hike,,,,,synthetic
organic_010,2026-03-25T14:35:32.585710+00:00,New album is fire honestly,,,,,synthetic
organic_009,2026-03-25T14:44:16.785233+00:00,Great discussion at today's meetup,,,,,synthetic
organic_008,2026-03-25T15:08:42.821218+00:00,Looking forward to vacation next month,,,,,synthetic
organic_008,2026-03-25T15:19:53.928798+00:00,Looking forward to vacation next month,,vibes,,,synthetic
organic_016,2026-03-25T15:50:48.659466+00:00,This weather is perfect for a hike,,,,,synthetic
organic_012,2026-03-25T16:02:22.110530+00:00,Can't wait for the weekend,,,,,synthetic
organic_012,2026-03-25T16:44:09.416700+00:00,Monday mood: need more coffee,,,,,synthetic
organic_003,2026-03-25T16:57:33.337061+00:00,Traffic is terrible today,,,,,synthetic
organic_017,2026-03-25T17:04:14.025763+00:00,This weather is perfect for a hike,,,,,synthetic
organic_002,2026-03-25T17:19:19.273388+00:00,This weather is perfect for a hike,,,,,synthetic
organic_021,2026-03-25T17:23:13.465596+00:00,Just finished reading a great book,,,,,synthetic
organic_006,2026-03-25T17:46:45.456033+00:00,Happy birthday to my amazing friend!,,fun,,,synthetic
organic_008,2026-03-25T18:18:04.160713+00:00,Traffic is terrible today,,,,,synthetic
coord_g0_03,2026-03-25T18:21:30.936829+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
organic_021,2026-03-25T18:29:23.447454+00:00,New album is fire honestly,,,,,synthetic
organic_016,2026-03-25T18:29:43.715683+00:00,Trying a new workout routine this week,,,,,synthetic
organic_016,2026-03-25T18:54:35.070345+00:00,Traffic is terrible today,,,,,synthetic
organic_001,2026-03-25T18:58:39.047988+00:00,Just finished reading a great book,,,,,synthetic
coord_g1_00,2026-03-25T19:00:33.301952+00:00,The mainstream media won't cover this story,,,,,synthetic
organic_010,2026-03-25T19:04:23.014489+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_020,2026-03-25T19:18:26.410058+00:00,Congratulations to the team!,,,,,synthetic
organic_000,2026-03-25T19:31:44.239417+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_007,2026-03-25T20:20:59.733719+00:00,This recipe turned out amazing,,,,,synthetic
organic_005,2026-03-25T20:27:41.956152+00:00,Looking forward to vacation next month,,,,,synthetic
organic_006,2026-03-25T20:36:24.331567+00:00,This recipe turned out amazing,,,,,synthetic
organic_020,2026-03-25T20:54:15.502690+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_006,2026-03-25T21:01:23.939958+00:00,Trying a new workout routine this week,,,,,synthetic
organic_016,2026-03-25T21:15:31.277977+00:00,Beautiful sunset today,,,,,synthetic
organic_011,2026-03-25T21:43:15.992184+00:00,Trying a new workout routine this week,,,,,synthetic
organic_018,2026-03-25T21:46:55.516586+00:00,Beautiful sunset today,,,,,synthetic
organic_006,2026-03-25T21:47:10.717972+00:00,Looking forward to vacation next month,,,,,synthetic
organic_011,2026-03-25T21:51:44.983674+00:00,This weather is perfect for a hike,,,,,synthetic
organic_005,2026-03-25T22:02:49.628861+00:00,Just finished reading a great book,,,,,synthetic
organic_001,2026-03-25T22:18:47.878630+00:00,Trying a new workout routine this week,,,,,synthetic
organic_014,2026-03-25T22:34:37.304860+00:00,Looking forward to vacation next month,,,,,synthetic
organic_004,2026-03-25T22:39:11.634676+00:00,Can't wait for the weekend,,,,,synthetic
coord_g1_02,2026-03-25T23:21:27.913345+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_005,2026-03-25T23:39:36.174800+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g0_01,2026-03-25T23:42:45.441382+00:00,Millions of illegals flooding in and nobody cares,https://uncensored-report.com/6467,"wakeup,breaking,immigrationtruth",,,synthetic
coord_g0_00,2026-03-25T23:42:50.433101+00:00,Crime rates skyrocketing in border states,,,,,synthetic
coord_g0_03,2026-03-25T23:42:53.789614+00:00,Can't believe more people aren't talking about this,https://uncensored-report.com/4909,,coord_g0_00,,synthetic
coord_g0_02,2026-03-25T23:45:50.314641+00:00,Wake up and share this with everyone you know,,,coord_g0_01,,synthetic
organic_009,2026-03-25T23:49:35.813377+00:00,Looking forward to vacation next month,,,,,synthetic
organic_016,2026-03-25T23:54:41.725188+00:00,New album is fire honestly,,,,,synthetic
coord_g1_00,2026-03-26T00:03:09.720685+00:00,Wake up and share this with everyone you know,,,,,synthetic
coord_g1_02,2026-03-26T00:04:00.925121+00:00,Crime rates skyrocketing in border states,,,,,synthetic
organic_010,2026-03-26T00:31:45.266001+00:00,Beautiful sunset today,,,,,synthetic
organic_011,2026-03-26T00:38:30.218530+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g1_00,2026-03-26T01:50:13.147997+00:00,They want cheap labor and don't care about you,,"sharetruth,resist",,,synthetic
coord_g1_03,2026-03-26T01:51:24.018871+00:00,Something big is about to happen stay alert,https://truthnews247.com/article/7410,"sharetruth,immigrationtruth,resist",,,synthetic
coord_g1_02,2026-03-26T01:52:21.875996+00:00,Open borders are destroying our communities,,,,,synthetic
coord_g1_01,2026-03-26T01:55:09.140415+00:00,The mainstream media won't cover this story,https://patriotwatch.net/breaking/3830,"sharetruth,sharetruth",,,synthetic
coord_g0_01,2026-03-26T01:55:35.355725+00:00,The mainstream media won't cover this story,,"immigrationtruth,resist",,,synthetic
organic_009,2026-03-26T02:03:02.345237+00:00,This recipe turned out amazing,,fun,,,synthetic
organic_014,2026-03-26T02:07:53.903767+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g0_02,2026-03-26T02:20:38.643675+00:00,Open borders are destroying our communities,,"breaking,immigrationtruth,resist",,,synthetic
coord_g0_03,2026-03-26T02:21:40.060945+00:00,Millions of illegals flooding in and nobody cares,,"resist,immigrationtruth,climatetruth",,coord_g0_00,synthetic
coord_g0_00,2026-03-26T02:22:33.599350+00:00,The mainstream media won't cover this story,https://patriotwatch.net/breaking/3323,"immigrationtruth,climatetruth,breaking",,,synthetic
coord_g0_01,2026-03-26T02:23:53.930284+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
organic_003,2026-03-26T02:41:23.601030+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_03,2026-03-26T02:45:59.161769+00:00,The mainstream media won't cover this story,https://realfacts.blog/post/4013,"technologytruth,resist,immigrationtruth",,,synthetic
coord_g1_00,2026-03-26T02:48:09.494832+00:00,Open borders are destroying our communities,https://truthnews247.com/article/3284,,,,synthetic
coord_g1_01,2026-03-26T02:49:55.446750+00:00,This is really important please share widely,,,,,synthetic
coord_g1_02,2026-03-26T02:50:56.550401+00:00,Open borders are destroying our communities,https://uncensored-report.com/6526,"immigrationtruth,resist",,,synthetic
organic_019,2026-03-26T03:31:07.198922+00:00,Traffic is terrible today,,mood,,,synthetic
organic_001,2026-03-26T03:56:04.668605+00:00,Looking forward to vacation next month,,,,,synthetic
organic_013,2026-03-26T04:00:33.683931+00:00,Traffic is terrible today,,,,,synthetic
organic_004,2026-03-26T04:07:30.420072+00:00,Trying a new workout routine this week,,,,,synthetic
organic_002,2026-03-26T04:16:34.611305+00:00,This recipe turned out amazing,,life,,,synthetic
organic_011,2026-03-26T04:18:49.780634+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_003,2026-03-26T04:27:47.478124+00:00,This weather is perfect for a hike,,,,,synthetic
organic_017,2026-03-26T04:29:23.986675+00:00,Monday mood: need more coffee,,,,,synthetic
organic_020,2026-03-26T04:30:47.801375+00:00,This recipe turned out amazing,,,,,synthetic
organic_016,2026-03-26T04:52:22.676989+00:00,Traffic is terrible today,,love,,,synthetic
coord_g1_03,2026-03-26T04:55:28.038230+00:00,Millions of illegals flooding in and nobody cares,,"technologytruth,sharetruth",,,synthetic
organic_005,2026-03-26T05:17:25.413957+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_01,2026-03-26T05:25:16.365110+00:00,Wake up and share this with everyone you know,,sharetruth,,,synthetic
coord_g1_03,2026-03-26T05:25:41.781678+00:00,Crime rates skyrocketing in border states,,"technologytruth,sharetruth",,,synthetic
organic_016,2026-03-26T05:26:23.744854+00:00,Great discussion at today's meetup,,,,,synthetic
organic_010,2026-03-26T05:26:24.086286+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g1_00,2026-03-26T05:27:27.788508+00:00,Can't believe more people aren't talking about this,https://patriotwatch.net/breaking/6314,resist,,,synthetic
coord_g1_02,2026-03-26T05:28:35.679558+00:00,They don't want you to know the truth,,"resist,immigrationtruth,technologytruth",,,synthetic
organic_004,2026-03-26T06:32:17.586049+00:00,Congratulations to the team!,,,,,synthetic
organic_003,2026-03-26T06:36:59.863230+00:00,New album is fire honestly,,,,,synthetic
organic_018,2026-03-26T06:38:06.943537+00:00,Congratulations to the team!,,,,,synthetic
organic_004,2026-03-26T07:11:05.031185+00:00,Looking forward to vacation next month,,,,,synthetic
organic_013,2026-03-26T07:27:06.776616+00:00,Monday mood: need more coffee,,,,,synthetic
organic_019,2026-03-26T08:27:26.395298+00:00,Beautiful sunset today,,,,,synthetic
organic_006,2026-03-26T08:29:34.834698+00:00,Can't wait for the weekend,,,,,synthetic
coord_g1_01,2026-03-26T08:30:58.386615+00:00,They don't want you to know the truth,,"resist,sharetruth",,,synthetic
organic_013,2026-03-26T08:38:28.461723+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g1_00,2026-03-26T08:52:13.258153+00:00,They don't want you to know the truth,,"technologytruth,sharetruth",,,synthetic
coord_g1_03,2026-03-26T08:53:29.934001+00:00,Can't believe more people aren't talking about this,https://realfacts.blog/post/3327,immigrationtruth,,,synthetic
organic_002,2026-03-26T08:53:47.743690+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_01,2026-03-26T08:53:52.485365+00:00,Open borders are destroying our communities,https://patriotwatch.net/breaking/7426,resist,,coord_g1_00,synthetic
coord_g1_02,2026-03-26T08:55:25.578411+00:00,Crime rates skyrocketing in border states,https://realfacts.blog/post/7544,"technologytruth,sharetruth",,,synthetic
organic_017,2026-03-26T08:56:47.574837+00:00,New album is fire honestly,,,,,synthetic
organic_007,2026-03-26T09:07:41.359741+00:00,Can't wait for the weekend,,,,,synthetic
organic_020,2026-03-26T09:20:44.772161+00:00,Trying a new workout routine this week,,,,,synthetic
organic_021,2026-03-26T09:20:48.634040+00:00,Looking forward to vacation next month,,,,,synthetic
organic_008,2026-03-26T09:26:39.907735+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g1_00,2026-03-26T09:32:12.622287+00:00,They don't want you to know the truth,,"technologytruth,resist",,,synthetic
organic_002,2026-03-26T09:45:46.417115+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_005,2026-03-26T10:09:34.600189+00:00,Traffic is terrible today,,,,,synthetic
organic_008,2026-03-26T10:11:20.565881+00:00,This weather is perfect for a hike,,,,,synthetic
organic_002,2026-03-26T10:42:55.638722+00:00,Just finished reading a great book,,,,,synthetic
organic_021,2026-03-26T11:12:47.104567+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_008,2026-03-26T11:18:07.826228+00:00,Great discussion at today's meetup,,,,,synthetic
organic_003,2026-03-26T11:39:04.401251+00:00,Congratulations to the team!,,,,,synthetic
organic_001,2026-03-26T11:44:25.341353+00:00,Anyone watching the game tonight?,,mood,,,synthetic
organic_015,2026-03-26T11:48:26.711063+00:00,Can't wait for the weekend,,,,,synthetic
organic_002,2026-03-26T11:50:28.651277+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g0_02,2026-03-26T11:51:07.220871+00:00,Millions of illegals flooding in and nobody cares,,breaking,,,synthetic
